Date,rt_median,rt_lower,rt_upper,geography_modeled,scenario_name,deaths_lower,deaths_median,deaths_upper
3/1/2020,1.627104128,1.462572083,1.985628389,covidregion_1,baseline,,,
3/2/2020,1.627045635,1.462492041,1.985502443,covidregion_1,baseline,,,
3/3/2020,1.626432691,1.462360359,1.985346308,covidregion_1,baseline,,,
3/4/2020,1.624386737,1.462109471,1.982819455,covidregion_1,baseline,,,
3/5/2020,1.619090287,1.460789792,1.976536217,covidregion_1,baseline,,,
3/6/2020,1.614288386,1.458246433,1.96348772,covidregion_1,baseline,,,
3/7/2020,1.60668957,1.451834906,1.956559397,covidregion_1,baseline,,,
3/8/2020,1.6000578,1.434251941,1.949107271,covidregion_1,baseline,,,
3/9/2020,1.5868152,1.399142861,1.922347096,covidregion_1,baseline,,,
3/10/2020,1.574840983,1.332962528,1.909579779,covidregion_1,baseline,,,
3/11/2020,1.557841469,1.286409087,1.894556545,covidregion_1,baseline,,,
3/12/2020,1.536232808,1.245990502,1.870621073,covidregion_1,baseline,,,
3/13/2020,1.519202336,1.225001283,1.845040814,covidregion_1,baseline,,,
3/14/2020,1.497525759,1.206765197,1.826162053,covidregion_1,baseline,,,
3/15/2020,1.475000062,1.180030565,1.807574394,covidregion_1,baseline,,,
3/16/2020,1.448264938,1.163589832,1.783129847,covidregion_1,baseline,,,
3/17/2020,1.41715587,1.151473617,1.760314633,covidregion_1,baseline,,,
3/18/2020,1.381306453,1.135967154,1.70855014,covidregion_1,baseline,,,
3/19/2020,1.349578773,1.125841141,1.692642937,covidregion_1,baseline,,,
3/20/2020,1.314220983,1.120187228,1.660034963,covidregion_1,baseline,,,
3/21/2020,1.281025914,1.111244667,1.62846751,covidregion_1,baseline,,,
3/22/2020,1.255974572,1.096861408,1.569921607,covidregion_1,baseline,,,
3/23/2020,1.234183629,1.086378962,1.541237939,covidregion_1,baseline,,,
3/24/2020,1.213403557,1.075670828,1.496465077,covidregion_1,baseline,,,
3/25/2020,1.19562614,1.064986605,1.440695437,covidregion_1,baseline,,,
3/26/2020,1.180213927,1.059705614,1.3877974,covidregion_1,baseline,,,
3/27/2020,1.1659389,1.05542382,1.346355127,covidregion_1,baseline,,,
3/28/2020,1.156518892,1.041978491,1.308074082,covidregion_1,baseline,,,
3/29/2020,1.147096294,1.036288713,1.278254856,covidregion_1,baseline,,,
3/30/2020,1.13856837,1.035371241,1.252806057,covidregion_1,baseline,,,
3/31/2020,1.130797595,1.032767977,1.236182989,covidregion_1,baseline,,,
4/1/2020,1.124654445,1.025406287,1.222269842,covidregion_1,baseline,,,
4/2/2020,1.119811757,1.017588126,1.207627801,covidregion_1,baseline,,,
4/3/2020,1.115609651,1.011169617,1.197055571,covidregion_1,baseline,,,
4/4/2020,1.111868482,1.003832442,1.186305607,covidregion_1,baseline,,,
4/5/2020,1.108391541,0.997042599,1.17723817,covidregion_1,baseline,,,
4/6/2020,1.105555891,0.995606746,1.16883518,covidregion_1,baseline,,,
4/7/2020,1.102567389,0.993292186,1.161953369,covidregion_1,baseline,,,
4/8/2020,1.099277972,0.9945534,1.155491715,covidregion_1,baseline,,,
4/9/2020,1.097173053,0.997425771,1.150342734,covidregion_1,baseline,,,
4/10/2020,1.093783229,0.999914001,1.146020454,covidregion_1,baseline,,,
4/11/2020,1.091406838,1.001571363,1.142207004,covidregion_1,baseline,,,
4/12/2020,1.088317443,1.011282932,1.137316081,covidregion_1,baseline,,,
4/13/2020,1.085156285,1.014788319,1.132673969,covidregion_1,baseline,,,
4/14/2020,1.082374515,1.016700315,1.129322327,covidregion_1,baseline,,,
4/15/2020,1.07944739,1.021781721,1.126052229,covidregion_1,baseline,,,
4/16/2020,1.077287968,1.024780488,1.123663498,covidregion_1,baseline,,,
4/17/2020,1.074692144,1.023040623,1.121720706,covidregion_1,baseline,,,
4/18/2020,1.07295792,1.018913521,1.118769584,covidregion_1,baseline,,,
4/19/2020,1.070981267,1.014138448,1.116623274,covidregion_1,baseline,,,
4/20/2020,1.067235127,1.007762151,1.117356777,covidregion_1,baseline,,,
4/21/2020,1.064086405,1.001297429,1.120076199,covidregion_1,baseline,,,
4/22/2020,1.060922778,0.996833135,1.119762925,covidregion_1,baseline,,,
4/23/2020,1.057381227,0.990742658,1.120674229,covidregion_1,baseline,,,
4/24/2020,1.05313319,0.985052195,1.120262654,covidregion_1,baseline,,,
4/25/2020,1.048004861,0.978521363,1.118033177,covidregion_1,baseline,,,
4/26/2020,1.042201646,0.971725987,1.113375599,covidregion_1,baseline,,,
4/27/2020,1.035269144,0.965979119,1.106545163,covidregion_1,baseline,,,
4/28/2020,1.027770112,0.961023756,1.099458967,covidregion_1,baseline,,,
4/29/2020,1.020380459,0.956005744,1.090982939,covidregion_1,baseline,,,
4/30/2020,1.012215369,0.94978957,1.080704413,covidregion_1,baseline,,,
5/1/2020,1.003506305,0.944363097,1.069652629,covidregion_1,baseline,,,
5/2/2020,0.994473882,0.937723575,1.056820529,covidregion_1,baseline,,,
5/3/2020,0.984541876,0.930959458,1.043750796,covidregion_1,baseline,,,
5/4/2020,0.974830469,0.922973516,1.032030406,covidregion_1,baseline,,,
5/5/2020,0.96454783,0.917325103,1.019906792,covidregion_1,baseline,,,
5/6/2020,0.955047444,0.9073,1.009291179,covidregion_1,baseline,,,
5/7/2020,0.944202289,0.898750553,0.995741047,covidregion_1,baseline,,,
5/8/2020,0.933390525,0.889890334,0.983326582,covidregion_1,baseline,,,
5/9/2020,0.923145213,0.87982694,0.970523644,covidregion_1,baseline,,,
5/10/2020,0.913039381,0.869638416,0.959258896,covidregion_1,baseline,,,
5/11/2020,0.90340033,0.857558271,0.947945607,covidregion_1,baseline,,,
5/12/2020,0.894255192,0.845069971,0.936481983,covidregion_1,baseline,,,
5/13/2020,0.885340937,0.835029906,0.927508022,covidregion_1,baseline,,,
5/14/2020,0.876523746,0.823347162,0.917747314,covidregion_1,baseline,,,
5/15/2020,0.867993345,0.811522466,0.909819142,covidregion_1,baseline,,,
5/16/2020,0.859739335,0.801406406,0.903977029,covidregion_1,baseline,,,
5/17/2020,0.852283678,0.791059742,0.89775579,covidregion_1,baseline,,,
5/18/2020,0.845098594,0.784016058,0.891958262,covidregion_1,baseline,,,
5/19/2020,0.837238765,0.776442041,0.887612444,covidregion_1,baseline,,,
5/20/2020,0.831148974,0.769738917,0.8831355,covidregion_1,baseline,,,
5/21/2020,0.826171278,0.763352762,0.879381866,covidregion_1,baseline,,,
5/22/2020,0.822054257,0.758205949,0.876648513,covidregion_1,baseline,,,
5/23/2020,0.817579204,0.754799633,0.873565266,covidregion_1,baseline,,,
5/24/2020,0.814384964,0.753107955,0.870985794,covidregion_1,baseline,,,
5/25/2020,0.81283826,0.750682018,0.869139118,covidregion_1,baseline,,,
5/26/2020,0.812493735,0.749772465,0.869121428,covidregion_1,baseline,,,
5/27/2020,0.81323665,0.748703757,0.869527859,covidregion_1,baseline,,,
5/28/2020,0.81551502,0.747010713,0.869783349,covidregion_1,baseline,,,
5/29/2020,0.818397711,0.747176961,0.870343219,covidregion_1,baseline,,,
5/30/2020,0.821638282,0.746291646,0.873499739,covidregion_1,baseline,,,
5/31/2020,0.826183478,0.750471558,0.876809693,covidregion_1,baseline,,,
6/1/2020,0.831586347,0.754375053,0.879980153,covidregion_1,baseline,,,
6/2/2020,0.839024107,0.758894211,0.886171122,covidregion_1,baseline,,,
6/3/2020,0.846222099,0.76136382,0.890455624,covidregion_1,baseline,,,
6/4/2020,0.854941525,0.765423997,0.896513125,covidregion_1,baseline,,,
6/5/2020,0.864226194,0.774504834,0.903582898,covidregion_1,baseline,,,
6/6/2020,0.873943178,0.785420359,0.912195557,covidregion_1,baseline,,,
6/7/2020,0.883918629,0.797894656,0.921299737,covidregion_1,baseline,,,
6/8/2020,0.893855065,0.810040683,0.931887975,covidregion_1,baseline,,,
6/9/2020,0.903892713,0.822798884,0.943088167,covidregion_1,baseline,,,
6/10/2020,0.914528765,0.840861951,0.954344665,covidregion_1,baseline,,,
6/11/2020,0.925066863,0.856290804,0.965816224,covidregion_1,baseline,,,
6/12/2020,0.936044316,0.873766441,0.977409841,covidregion_1,baseline,,,
6/13/2020,0.946616241,0.890053067,0.988397022,covidregion_1,baseline,,,
6/14/2020,0.956647586,0.904011461,1.000725956,covidregion_1,baseline,,,
6/15/2020,0.96641856,0.918212967,1.013496264,covidregion_1,baseline,,,
6/16/2020,0.976169313,0.927088187,1.023261528,covidregion_1,baseline,,,
6/17/2020,0.984269127,0.935858302,1.034037438,covidregion_1,baseline,,,
6/18/2020,0.991539115,0.945510556,1.045786166,covidregion_1,baseline,,,
6/19/2020,0.997931189,0.952571885,1.053620224,covidregion_1,baseline,,,
6/20/2020,1.002921981,0.957615372,1.057292825,covidregion_1,baseline,,,
6/21/2020,1.00659032,0.961462429,1.059664035,covidregion_1,baseline,,,
6/22/2020,1.009681653,0.965326301,1.060489038,covidregion_1,baseline,,,
6/23/2020,1.011825116,0.968546872,1.061851917,covidregion_1,baseline,,,
6/24/2020,1.013935321,0.971895514,1.061859788,covidregion_1,baseline,,,
6/25/2020,1.015733894,0.975101902,1.06157666,covidregion_1,baseline,,,
6/26/2020,1.017182189,0.97766702,1.062075181,covidregion_1,baseline,,,
6/27/2020,1.018005796,0.979968915,1.062845738,covidregion_1,baseline,,,
6/28/2020,1.018996738,0.98198457,1.06309831,covidregion_1,baseline,,,
6/29/2020,1.019896154,0.984006799,1.062726139,covidregion_1,baseline,,,
6/30/2020,1.020756148,0.986067724,1.062369474,covidregion_1,baseline,,,
7/1/2020,1.02153179,0.98806123,1.062017932,covidregion_1,baseline,,,
7/2/2020,1.022258089,0.990529613,1.062047347,covidregion_1,baseline,,,
7/3/2020,1.022897997,0.992123198,1.061376784,covidregion_1,baseline,,,
7/4/2020,1.023304411,0.993951726,1.060492108,covidregion_1,baseline,,,
7/5/2020,1.023782411,0.995865229,1.059606114,covidregion_1,baseline,,,
7/6/2020,1.024357378,0.997211897,1.058842684,covidregion_1,baseline,,,
7/7/2020,1.024865178,0.998570748,1.057976542,covidregion_1,baseline,,,
7/8/2020,1.025291822,1.000095167,1.057032171,covidregion_1,baseline,,,
7/9/2020,1.025608983,1.001090233,1.056214683,covidregion_1,baseline,,,
7/10/2020,1.026010257,1.002224923,1.055709394,covidregion_1,baseline,,,
7/11/2020,1.026231747,1.003403305,1.055349119,covidregion_1,baseline,,,
7/12/2020,1.026514824,1.004742325,1.054396125,covidregion_1,baseline,,,
7/13/2020,1.026746717,1.005724733,1.053360107,covidregion_1,baseline,,,
7/14/2020,1.026943744,1.006835353,1.052155848,covidregion_1,baseline,,,
7/15/2020,1.027051906,1.007960424,1.051254307,covidregion_1,baseline,,,
7/16/2020,1.027141334,1.008305087,1.049999705,covidregion_1,baseline,,,
7/17/2020,1.027190286,1.00877791,1.049723348,covidregion_1,baseline,,,
7/18/2020,1.027468769,1.009502959,1.048876185,covidregion_1,baseline,,,
7/19/2020,1.027625916,1.009757264,1.048617822,covidregion_1,baseline,,,
7/20/2020,1.027720017,1.009973637,1.048111045,covidregion_1,baseline,,,
7/21/2020,1.027859851,1.010308455,1.047853293,covidregion_1,baseline,,,
7/22/2020,1.02782484,1.011026601,1.04789871,covidregion_1,baseline,,,
7/23/2020,1.027988769,1.011784244,1.047454772,covidregion_1,baseline,,,
7/24/2020,1.027964931,1.011934843,1.046646962,covidregion_1,baseline,,,
7/25/2020,1.028082578,1.011775784,1.045745572,covidregion_1,baseline,,,
7/26/2020,1.028127746,1.011808412,1.045400618,covidregion_1,baseline,,,
7/27/2020,1.028134234,1.012023272,1.045365049,covidregion_1,baseline,,,
7/28/2020,1.02803183,1.011893966,1.045211558,covidregion_1,baseline,,,
7/29/2020,1.027895366,1.011479565,1.045302138,covidregion_1,baseline,,,
7/30/2020,1.027997436,1.011694045,1.04572866,covidregion_1,baseline,,,
7/31/2020,1.027971295,1.011182869,1.046180672,covidregion_1,baseline,,,
8/1/2020,1.027923014,1.011018667,1.047043989,covidregion_1,baseline,,,
8/2/2020,1.027855235,1.01063158,1.047714015,covidregion_1,baseline,,,
8/3/2020,1.027932515,1.010269131,1.048062279,covidregion_1,baseline,,,
8/4/2020,1.027979513,1.009487271,1.048731668,covidregion_1,baseline,,,
8/5/2020,1.028032695,1.009053782,1.049003404,covidregion_1,baseline,,,
8/6/2020,1.02817053,1.008732743,1.049652669,covidregion_1,baseline,,,
8/7/2020,1.028237276,1.008185969,1.049866649,covidregion_1,baseline,,,
8/8/2020,1.02842962,1.006992419,1.050936497,covidregion_1,baseline,,,
8/9/2020,1.02865589,1.006155331,1.052075783,covidregion_1,baseline,,,
8/10/2020,1.028871739,1.005214147,1.052935265,covidregion_1,baseline,,,
8/11/2020,1.029145084,1.004445971,1.053717576,covidregion_1,baseline,,,
8/12/2020,1.029408551,1.003752914,1.055033168,covidregion_1,baseline,,,
8/13/2020,1.029648847,1.00305614,1.056406113,covidregion_1,baseline,,,
8/14/2020,1.030141115,1.002544617,1.057818125,covidregion_1,baseline,,,
8/15/2020,1.03060517,1.002002841,1.059138155,covidregion_1,baseline,,,
8/16/2020,1.03116848,1.001311391,1.060496947,covidregion_1,baseline,,,
8/17/2020,1.031696759,1.000649118,1.062452126,covidregion_1,baseline,,,
8/18/2020,1.032250453,1.000012966,1.063644453,covidregion_1,baseline,,,
8/19/2020,1.032894789,0.999408932,1.065221459,covidregion_1,baseline,,,
8/20/2020,1.033852036,0.998882907,1.066881312,covidregion_1,baseline,,,
8/21/2020,1.034387248,0.998405796,1.068436506,covidregion_1,baseline,,,
8/22/2020,1.035225266,0.997959371,1.069905939,covidregion_1,baseline,,,
8/23/2020,1.035922877,0.997744015,1.071557414,covidregion_1,baseline,,,
8/24/2020,1.036796436,0.997859104,1.073459057,covidregion_1,baseline,,,
8/25/2020,1.037938246,0.998673523,1.075271609,covidregion_1,baseline,,,
8/26/2020,1.039613059,1.000535976,1.077298857,covidregion_1,baseline,,,
8/27/2020,1.041531471,1.003562053,1.079319713,covidregion_1,baseline,,,
8/28/2020,1.044164758,1.007553183,1.08144805,covidregion_1,baseline,,,
8/29/2020,1.047208171,1.011398957,1.083589392,covidregion_1,baseline,,,
8/30/2020,1.051029966,1.016472494,1.086154278,covidregion_1,baseline,,,
8/31/2020,1.054998094,1.022074088,1.089105363,covidregion_1,baseline,,,
9/1/2020,1.059559978,1.028124966,1.09214917,covidregion_1,baseline,,,
9/2/2020,1.064922498,1.033781323,1.095296197,covidregion_1,baseline,,,
9/3/2020,1.070382131,1.040561677,1.098582502,covidregion_1,baseline,,,
9/4/2020,1.076335682,1.047007099,1.10295325,covidregion_1,baseline,,,
9/5/2020,1.082392599,1.054197216,1.108322922,covidregion_1,baseline,,,
9/6/2020,1.088746199,1.061881466,1.113205744,covidregion_1,baseline,,,
9/7/2020,1.095925815,1.068274849,1.119525998,covidregion_1,baseline,,,
9/8/2020,1.102958134,1.075813896,1.126293199,covidregion_1,baseline,,,
9/9/2020,1.10997857,1.083375084,1.13389166,covidregion_1,baseline,,,
9/10/2020,1.11687262,1.089666391,1.143105507,covidregion_1,baseline,,,
9/11/2020,1.123763354,1.096149353,1.15059088,covidregion_1,baseline,,,
9/12/2020,1.130949237,1.102143072,1.159208856,covidregion_1,baseline,,,
9/13/2020,1.138030371,1.107769573,1.168377151,covidregion_1,baseline,,,
9/14/2020,1.145497556,1.112452446,1.176609338,covidregion_1,baseline,,,
9/15/2020,1.152606683,1.116678277,1.185515032,covidregion_1,baseline,,,
9/16/2020,1.158985778,1.12126922,1.194229684,covidregion_1,baseline,,,
9/17/2020,1.165425819,1.124569962,1.202722062,covidregion_1,baseline,,,
9/18/2020,1.171426047,1.128972093,1.211090284,covidregion_1,baseline,,,
9/19/2020,1.176958367,1.132935627,1.218430646,covidregion_1,baseline,,,
9/20/2020,1.18227656,1.136840287,1.225039668,covidregion_1,baseline,,,
9/21/2020,1.186964849,1.14008768,1.230253061,covidregion_1,baseline,,,
9/22/2020,1.191351328,1.143756992,1.235311447,covidregion_1,baseline,,,
9/23/2020,1.195083476,1.147857689,1.239151933,covidregion_1,baseline,,,
9/24/2020,1.198259227,1.151949422,1.240162301,covidregion_1,baseline,,,
9/25/2020,1.200715261,1.155387024,1.241389375,covidregion_1,baseline,,,
9/26/2020,1.202651429,1.158824117,1.241084764,covidregion_1,baseline,,,
9/27/2020,1.203365549,1.162041264,1.241434638,covidregion_1,baseline,,,
9/28/2020,1.203697624,1.164786262,1.240506317,covidregion_1,baseline,,,
9/29/2020,1.203997844,1.16792438,1.238640851,covidregion_1,baseline,,,
9/30/2020,1.203909463,1.170004029,1.237538673,covidregion_1,baseline,,,
10/1/2020,1.20392589,1.172716517,1.235039548,covidregion_1,baseline,,,
10/2/2020,1.20383457,1.175666512,1.232572173,covidregion_1,baseline,,,
10/3/2020,1.203161581,1.177508213,1.230460945,covidregion_1,baseline,,,
10/4/2020,1.20234193,1.179003183,1.228057878,covidregion_1,baseline,,,
10/5/2020,1.201419973,1.179272051,1.225512916,covidregion_1,baseline,,,
10/6/2020,1.200684475,1.179079255,1.224033814,covidregion_1,baseline,,,
10/7/2020,1.19939764,1.177821799,1.224490477,covidregion_1,baseline,,,
10/8/2020,1.197726771,1.175734488,1.223980671,covidregion_1,baseline,,,
10/9/2020,1.195920539,1.173473267,1.224337631,covidregion_1,baseline,,,
10/10/2020,1.193532662,1.170266115,1.223961143,covidregion_1,baseline,,,
10/11/2020,1.190656751,1.166522569,1.22467902,covidregion_1,baseline,,,
10/12/2020,1.188054479,1.162277525,1.224799981,covidregion_1,baseline,,,
10/13/2020,1.184878184,1.156965047,1.223358601,covidregion_1,baseline,,,
10/14/2020,1.181735673,1.151247065,1.221745615,covidregion_1,baseline,,,
10/15/2020,1.178012995,1.145734826,1.219286367,covidregion_1,baseline,,,
10/16/2020,1.174049427,1.139853989,1.216657307,covidregion_1,baseline,,,
10/17/2020,1.169516114,1.133353357,1.212656473,covidregion_1,baseline,,,
10/18/2020,1.164325158,1.125563416,1.207860823,covidregion_1,baseline,,,
10/19/2020,1.15833647,1.11711312,1.20189763,covidregion_1,baseline,,,
10/20/2020,1.151018735,1.109444075,1.191074855,covidregion_1,baseline,,,
10/21/2020,1.142297364,1.099821745,1.182242255,covidregion_1,baseline,,,
10/22/2020,1.132343168,1.089250906,1.172080409,covidregion_1,baseline,,,
10/23/2020,1.121342903,1.077985601,1.159841288,covidregion_1,baseline,,,
10/24/2020,1.108801962,1.068312674,1.147872242,covidregion_1,baseline,,,
10/25/2020,1.095746951,1.054069009,1.133853632,covidregion_1,baseline,,,
10/26/2020,1.082555542,1.040986651,1.11788241,covidregion_1,baseline,,,
10/27/2020,1.068531826,1.027123697,1.102007944,covidregion_1,baseline,,,
10/28/2020,1.054771417,1.011679504,1.088597259,covidregion_1,baseline,,,
10/29/2020,1.041074645,0.995203351,1.074352126,covidregion_1,baseline,,,
10/30/2020,1.027649272,0.979295677,1.059616385,covidregion_1,baseline,,,
10/31/2020,1.014691297,0.966086779,1.046433722,covidregion_1,baseline,,,
11/1/2020,1.001886343,0.953827525,1.034204595,covidregion_1,baseline,,,
11/2/2020,0.990050397,0.942145517,1.023067138,covidregion_1,baseline,,,
11/3/2020,0.978638723,0.93145923,1.011842399,covidregion_1,baseline,,,
11/4/2020,0.967943825,0.923264425,1.002008872,covidregion_1,baseline,,,
11/5/2020,0.958815514,0.914668543,0.992564151,covidregion_1,baseline,,,
11/6/2020,0.949936121,0.908354387,0.984286482,covidregion_1,baseline,,,
11/7/2020,0.942703976,0.901884102,0.97715017,covidregion_1,baseline,,,
11/8/2020,0.936741676,0.896088628,0.970964434,covidregion_1,baseline,,,
11/9/2020,0.931887072,0.891151527,0.965234239,covidregion_1,baseline,,,
11/10/2020,0.927733747,0.887173752,0.961384206,covidregion_1,baseline,,,
11/11/2020,0.924800923,0.883860608,0.95841384,covidregion_1,baseline,,,
11/12/2020,0.92222246,0.881018094,0.955594205,covidregion_1,baseline,,,
11/13/2020,0.921072565,0.87963736,0.953179365,covidregion_1,baseline,,,
11/14/2020,0.920510297,0.880537812,0.951596502,covidregion_1,baseline,,,
11/15/2020,0.920503352,0.883674218,0.950793881,covidregion_1,baseline,,,
11/16/2020,0.92121812,0.886663699,0.949945375,covidregion_1,baseline,,,
11/17/2020,0.922060411,0.890709571,0.949479436,covidregion_1,baseline,,,
11/18/2020,0.924011509,0.894358386,0.949046289,covidregion_1,baseline,,,
11/19/2020,0.926105352,0.897873813,0.94970701,covidregion_1,baseline,,,
11/20/2020,0.928367505,0.9016652,0.951079417,covidregion_1,baseline,,,
11/21/2020,0.931122528,0.904972313,0.952883019,covidregion_1,baseline,,,
11/22/2020,0.933679317,0.909824603,0.956333518,covidregion_1,baseline,,,
11/23/2020,0.936552905,0.914768205,0.958891433,covidregion_1,baseline,,,
11/24/2020,0.939477828,0.918398677,0.961555872,covidregion_1,baseline,,,
11/25/2020,0.94176718,0.921887892,0.965482817,covidregion_1,baseline,,,
11/26/2020,0.94424577,0.925336446,0.970236915,covidregion_1,baseline,,,
11/27/2020,0.946604069,0.928850901,0.974824079,covidregion_1,baseline,,,
11/28/2020,0.948678556,0.932150025,0.97727449,covidregion_1,baseline,,,
11/29/2020,0.950947906,0.933830872,0.981379176,covidregion_1,baseline,,,
11/30/2020,0.953041006,0.934640894,0.983292061,covidregion_1,baseline,,,
12/1/2020,0.954678144,0.935724639,0.983593943,covidregion_1,baseline,,,
12/2/2020,0.955793758,0.936439016,0.984609218,covidregion_1,baseline,,,
12/3/2020,0.956397258,0.93637563,0.984544555,covidregion_1,baseline,,,
12/4/2020,0.956905163,0.935724262,0.983348506,covidregion_1,baseline,,,
12/5/2020,0.95708587,0.934421839,0.983333903,covidregion_1,baseline,,,
12/6/2020,0.956824166,0.933346988,0.98411447,covidregion_1,baseline,,,
12/7/2020,0.955737094,0.930798374,0.983644633,covidregion_1,baseline,,,
12/8/2020,0.954511349,0.928813915,0.982509938,covidregion_1,baseline,,,
12/9/2020,0.952502703,0.926587981,0.981932357,covidregion_1,baseline,,,
12/10/2020,0.950585969,0.92414005,0.980526954,covidregion_1,baseline,,,
12/11/2020,0.948230626,0.921448325,0.978878081,covidregion_1,baseline,,,
12/12/2020,0.945764636,0.918916216,0.976220145,covidregion_1,baseline,,,
12/13/2020,0.942927638,0.915979079,0.974122281,covidregion_1,baseline,,,
12/14/2020,0.940209697,0.913621789,0.971022681,covidregion_1,baseline,,,
12/15/2020,0.937655848,0.911143709,0.96821685,covidregion_1,baseline,,,
12/16/2020,0.935038742,0.908434776,0.965694743,covidregion_1,baseline,,,
12/17/2020,0.932514512,0.905801404,0.963294072,covidregion_1,baseline,,,
12/18/2020,0.929869634,0.902928339,0.960503059,covidregion_1,baseline,,,
12/19/2020,0.927396198,0.900044521,0.957822205,covidregion_1,baseline,,,
12/20/2020,0.924904326,0.897353787,0.955148762,covidregion_1,baseline,,,
12/21/2020,0.922374951,0.895041356,0.952711605,covidregion_1,baseline,,,
12/22/2020,0.919891932,0.892709552,0.950421781,covidregion_1,baseline,,,
12/23/2020,0.917280214,0.890276172,0.948140827,covidregion_1,baseline,,,
12/24/2020,0.915063771,0.8880447,0.945515874,covidregion_1,baseline,,,
12/25/2020,0.912803942,0.885634141,0.94333854,covidregion_1,baseline,,,
12/26/2020,0.910690534,0.883128681,0.94118355,covidregion_1,baseline,,,
12/27/2020,0.908816546,0.880835294,0.938879018,covidregion_1,baseline,,,
12/28/2020,0.906932725,0.878739167,0.936613222,covidregion_1,baseline,,,
12/29/2020,0.904905202,0.876475044,0.934698335,covidregion_1,baseline,,,
12/30/2020,0.902990603,0.874417522,0.932702592,covidregion_1,baseline,,,
12/31/2020,0.901053944,0.87215228,0.930446379,covidregion_1,baseline,,,
1/1/2021,0.899202847,0.870244471,0.928614844,covidregion_1,baseline,,,
1/2/2021,0.897562845,0.868375465,0.926854595,covidregion_1,baseline,,,
1/3/2021,0.895840525,0.866435841,0.925071257,covidregion_1,baseline,,,
1/4/2021,0.894183166,0.8642151,0.923221643,covidregion_1,baseline,,,
1/5/2021,0.892719989,0.862063012,0.921441192,covidregion_1,baseline,,,
1/6/2021,0.891145954,0.859956767,0.919816352,covidregion_1,baseline,,,
1/7/2021,0.88959053,0.857906567,0.918325447,covidregion_1,baseline,,,
1/8/2021,0.888096037,0.856288415,0.916931378,covidregion_1,baseline,,,
1/9/2021,0.886595386,0.854779984,0.915501645,covidregion_1,baseline,,,
1/10/2021,0.885081345,0.853328478,0.913961987,covidregion_1,baseline,,,
1/11/2021,0.883630615,0.85196971,0.9125501,covidregion_1,baseline,,,
1/12/2021,0.882198169,0.850581518,0.911149314,covidregion_1,baseline,,,
1/13/2021,0.880820745,0.849171112,0.909718616,covidregion_1,baseline,,,
1/14/2021,0.879471556,0.847763829,0.908319294,covidregion_1,baseline,,,
1/15/2021,0.878410819,0.846178707,0.907033163,covidregion_1,baseline,,,
1/16/2021,0.877208508,0.844594166,0.905797749,covidregion_1,baseline,,,
1/17/2021,0.875991319,0.843048352,0.904576437,covidregion_1,baseline,,,
1/18/2021,0.874768793,0.841693574,0.903585488,covidregion_1,baseline,,,
1/19/2021,0.873631566,0.840387896,0.902576977,covidregion_1,baseline,,,
1/20/2021,0.872562299,0.838963126,0.901497756,covidregion_1,baseline,,,
1/21/2021,0.871658493,0.837522716,0.900305565,covidregion_1,baseline,,,
1/22/2021,0.870791674,0.836142883,0.899245219,covidregion_1,baseline,,,
1/23/2021,0.86980582,0.834922398,0.89825044,covidregion_1,baseline,,,
1/24/2021,0.868878994,0.833945172,0.89743009,covidregion_1,baseline,,,
1/25/2021,0.868032412,0.833067795,0.896738608,covidregion_1,baseline,,,
1/26/2021,0.86724818,0.832313021,0.89593744,covidregion_1,baseline,,,
1/27/2021,0.866422325,0.831593662,0.895147483,covidregion_1,baseline,,,
1/28/2021,0.86554742,0.830905168,0.894373873,covidregion_1,baseline,,,
1/29/2021,0.864761053,0.830246316,0.893313823,covidregion_1,baseline,,,
1/30/2021,0.864014233,0.829564996,0.89241279,covidregion_1,baseline,,,
1/31/2021,0.863329743,0.828792399,0.891655956,covidregion_1,baseline,,,
2/1/2021,0.862693476,0.827971751,0.891078048,covidregion_1,baseline,,,
2/2/2021,0.861963774,0.827181324,0.890519318,covidregion_1,baseline,,,
2/3/2021,0.861331406,0.826562904,0.889975555,covidregion_1,baseline,,,
2/4/2021,0.860785751,0.825971755,0.889313949,covidregion_1,baseline,,,
2/5/2021,0.860221948,0.825406747,0.888634976,covidregion_1,baseline,,,
2/6/2021,0.859702449,0.824866796,0.887829987,covidregion_1,baseline,,,
2/7/2021,0.859147719,0.824352142,0.887130741,covidregion_1,baseline,,,
2/8/2021,0.858607485,0.823787515,0.886497874,covidregion_1,baseline,,,
2/9/2021,0.858088261,0.82322171,0.885910218,covidregion_1,baseline,,,
2/10/2021,0.857610412,0.822703816,0.885308461,covidregion_1,baseline,,,
2/11/2021,0.857172242,0.822286171,0.884797288,covidregion_1,baseline,,,
2/12/2021,0.856724962,0.821888082,0.884301069,covidregion_1,baseline,,,
2/13/2021,0.856358841,0.821507947,0.883821897,covidregion_1,baseline,,,
2/14/2021,0.855913093,0.821102238,0.883401691,covidregion_1,baseline,,,
2/15/2021,0.855506821,0.8206629,0.882992347,covidregion_1,baseline,,,
2/16/2021,0.855089748,0.820324189,0.882535353,covidregion_1,baseline,,,
2/17/2021,0.85469022,0.820002953,0.882076613,covidregion_1,baseline,,,
2/18/2021,0.854331208,0.819716385,0.881605107,covidregion_1,baseline,,,
2/19/2021,0.853961432,0.819446968,0.881126336,covidregion_1,baseline,,,
2/20/2021,0.853609505,0.819126589,0.880712212,covidregion_1,baseline,,,
